SmartCar Status Information,CarNum,TireFL,TireFR,TireBL,TireBR,LightFL,LightFR,LightBL,LightBR,EngineInfo,BreakInfo,BatteryInfo
20230104053020,H0001,82,95,78,84,1,1,1,1,A,A,84
20230104052024,M0003,94,82,86,95,1,1,1,1,A,A,87
20230104052028,M0003,99,83,70,85,1,1,1,1,A,A,82
20230104052032,M0003,94,95,97,86,1,1,1,1,A,A,86
20230104052036,M0003,92,97,84,71,1,1,1,1,B,A,97
20230104052728,L0002,99,87,87,89,1,1,1,1,A,A,89
20230104052040,M0003,84,98,97,76,1,1,1,1,A,A,81
20230104052732,L0002,96,82,91,93,1,1,1,1,A,B,82
20230104053024,H0001,96,94,76,83,1,1,1,1,A,B,93
20230104052736,L0002,76,79,73,91,1,1,1,1,A,A,93
20230104052740,L0002,90,86,92,97,1,1,1,1,B,A,82
20230104052744,L0002,76,74,82,71,1,1,1,1,A,A,89
20230104053028,H0001,90,82,83,98,1,1,1,1,A,A,85
20230104052748,L0002,90,95,81,94,1,1,1,1,A,A,96
20230104052044,M0003,76,76,85,77,1,1,1,1,A,A,87
20230104052048,M0003,71,87,98,80,1,1,1,1,A,A,92
20230104052752,L0002,99,92,87,92,1,1,1,1,A,A,92
20230104052052,M0003,82,96,85,83,1,1,1,1,A,B,83
20230104052056,M0003,97,74,89,87,1,1,1,1,A,B,80
20230104052100,M0003,94,87,99,75,1,1,1,1,B,A,96
20230104052104,M0003,81,84,79,93,1,1,1,1,A,B,88
20230104052756,L0002,91,82,75,79,1,1,1,1,B,A,94
20230104053032,H0001,83,83,73,96,1,1,1,1,A,A,92
20230104052800,L0002,100,100,93,85,1,1,1,1,B,A,84
20230104052108,M0003,92,94,71,78,1,1,1,1,A,A,87
20230104052804,L0002,98,77,98,90,1,1,1,1,B,A,91
20230104052808,L0002,94,97,92,83,1,1,1,1,A,A,99
20230104052812,L0002,93,87,99,97,1,1,1,1,A,A,98
20230104052816,L0002,91,89,90,72,1,1,1,1,B,A,92
20230104052112,M0003,72,97,83,86,1,1,1,1,A,B,84
20230104052820,L0002,91,81,92,88,1,1,1,1,A,A,82
20230104053036,H0001,90,96,89,86,1,1,1,1,A,A,66
20230104053040,H0001,86,90,75,91,1,1,1,1,A,A,94
20230104052824,L0002,87,96,87,96,1,1,1,1,A,A,83
20230104053044,H0001,71,93,98,75,1,1,1,1,A,A,79
20230104053048,H0001,84,89,93,77,1,1,1,1,A,B,86
20230104053052,H0001,91,90,97,94,1,1,1,1,B,A,88
20230104053056,H0001,100,96,85,70,1,1,1,1,A,A,98
20230104052116,M0003,83,85,99,86,1,1,1,1,A,A,58
20230104053100,H0001,91,80,71,92,1,1,1,1,A,B,95
20230104053104,H0001,80,92,93,78,1,1,1,1,B,A,93
20230104053108,H0001,72,91,87,72,1,1,1,1,A,A,53
20230104053112,H0001,91,88,84,76,1,1,1,1,A,A,94
20230104053116,H0001,85,84,83,97,1,1,1,1,B,A,80
20230104052120,M0003,80,90,100,100,1,1,1,1,A,B,95
20230104052124,M0003,89,89,92,93,1,1,1,1,A,A,97
20230104052128,M0003,87,85,96,85,1,1,1,1,B,A,92
20230104052132,M0003,92,83,86,97,1,1,1,1,A,A,85
20230104052136,M0003,89,82,86,88,1,1,1,1,A,A,52
20230104052140,M0003,85,74,97,76,1,1,1,1,A,A,93
20230104052144,M0003,85,91,72,80,1,1,1,1,A,A,94
20230104053120,H0001,71,99,71,80,1,1,1,1,A,A,90
20230104052148,M0003,96,83,99,86,1,1,1,1,B,A,87
20230104052828,L0002,89,81,86,98,1,1,1,1,A,A,85
20230104053124,H0001,95,99,94,83,1,1,1,1,A,A,100
20230104052832,L0002,71,80,73,94,1,1,1,1,A,A,88
20230104052152,M0003,96,71,80,97,1,1,1,1,A,B,100
20230104052156,M0003,85,96,71,80,1,1,1,1,B,A,98
20230104053128,H0001,88,75,75,76,1,1,1,1,A,A,84
20230104053132,H0001,95,93,97,97,1,1,1,1,A,A,97
20230104053136,H0001,79,70,73,87,1,1,1,1,B,A,94
20230104052836,L0002,95,85,88,92,1,1,1,1,A,A,84
20230104053140,H0001,90,83,74,97,1,1,1,1,B,A,86
20230104052840,L0002,91,71,95,92,1,1,1,1,A,A,90
20230104053144,H0001,74,99,96,82,1,1,1,1,A,A,95
20230104052844,L0002,93,79,90,81,1,1,1,1,A,A,94
20230104053148,H0001,84,100,100,83,1,1,1,1,A,B,78
20230104052848,L0002,85,84,83,83,1,1,1,1,A,A,84
20230104053152,H0001,93,98,82,93,1,1,1,1,B,A,97
20230104052852,L0002,91,72,80,83,1,1,1,1,A,A,100
20230104053156,H0001,82,95,88,73,1,1,1,1,A,A,70
20230104052856,L0002,81,98,84,93,1,1,1,1,A,A,99
20230104053200,H0001,83,94,89,90,1,1,1,1,A,A,80
20230104052900,L0002,82,89,92,82,1,1,1,1,A,B,90
20230104053204,H0001,89,88,84,87,1,1,1,1,A,A,92
20230104052904,L0002,85,74,89,90,1,1,1,1,A,A,80
20230104053208,H0001,90,80,84,92,1,1,1,1,A,A,99
20230104052908,L0002,83,78,99,97,1,1,1,1,A,A,83
20230104053212,H0001,90,96,98,80,1,1,1,1,A,A,99
20230104052912,L0002,80,94,96,96,1,1,1,1,A,A,97
20230104053216,H0001,100,92,95,72,1,1,1,1,A,A,98
20230104052916,L0002,90,93,70,83,1,1,1,1,A,A,80
20230104053220,H0001,93,88,98,72,1,1,1,1,B,A,81
20230104052920,L0002,88,81,89,73,1,1,1,1,A,B,85
20230104053224,H0001,100,73,74,100,1,1,1,1,B,A,80
20230104052924,L0002,96,93,85,90,1,1,1,1,A,A,87
20230104053228,H0001,80,76,77,93,1,1,1,1,A,A,91
20230104052928,L0002,74,90,98,100,1,1,1,1,B,A,91
20230104053232,H0001,74,90,83,92,1,1,1,1,A,B,81
20230104052932,L0002,94,88,81,82,1,1,1,1,A,A,76
20230104053236,H0001,92,87,99,74,1,1,1,1,B,B,75
20230104052936,L0002,100,97,89,88,1,1,1,1,A,B,85
20230104053240,H0001,74,86,92,97,1,1,1,1,A,A,97
20230104052940,L0002,71,100,80,73,1,1,1,1,B,B,82
20230104053244,H0001,84,80,89,86,1,1,1,1,A,A,95
20230104052944,L0002,95,75,84,70,1,1,1,1,B,A,82
20230104053248,H0001,84,78,93,97,1,1,1,1,B,A,95
20230104052948,L0002,94,87,89,82,1,1,1,1,A,B,88
20230104053252,H0001,75,79,85,95,1,1,1,1,A,A,86
20230104052952,L0002,89,74,87,99,1,1,1,1,A,A,57
20230104053256,H0001,80,87,92,81,1,1,1,1,A,A,82
20230104052956,L0002,87,97,92,87,1,1,1,1,B,A,91
20230104053300,H0001,79,70,84,70,1,1,1,1,B,B,92
20230104053000,L0002,100,87,76,85,1,1,1,1,A,A,87
20230104053304,H0001,86,75,87,93,1,1,1,1,A,B,86
20230104053004,L0002,85,90,83,80,1,1,1,1,B,A,97
20230104053308,H0001,86,71,71,77,1,1,1,1,A,A,67
20230104053008,L0002,80,89,97,86,1,1,1,1,A,B,99
20230104053312,H0001,97,93,94,85,1,1,1,1,A,A,90
20230104053316,H0001,83,92,88,81,1,1,1,1,A,A,91
20230104053012,L0002,74,72,92,91,1,1,1,1,A,A,100
20230104053320,H0001,94,98,98,92,1,1,1,1,A,B,90
20230104053016,L0002,89,76,98,87,1,1,1,1,A,A,97
20230104053324,H0001,78,73,98,99,1,1,1,1,A,A,80
20230104053328,H0001,99,100,91,85,1,1,1,1,A,A,99
20230104052200,M0003,89,83,83,91,1,1,1,1,A,A,100
20230104052204,M0003,87,95,84,97,1,1,1,1,A,A,90
20230104053332,H0001,78,96,74,71,1,1,1,1,A,A,94
20230104052208,M0003,90,89,79,84,1,1,1,1,A,A,90
20230104053336,H0001,88,93,70,86,1,1,1,1,A,B,96
20230104052212,M0003,73,99,87,96,1,1,1,1,B,B,96
20230104053340,H0001,100,95,91,83,1,1,1,1,A,B,98
20230104052216,M0003,85,93,88,87,1,1,1,1,A,A,93
20230104053344,H0001,78,83,83,75,1,1,1,1,B,A,88
20230104052220,M0003,70,90,85,88,1,1,1,1,B,A,67
20230104053348,H0001,82,98,74,100,1,1,1,1,A,A,85
20230104052224,M0003,76,71,85,84,1,1,1,1,A,A,94
20230104053352,H0001,100,75,92,97,1,1,1,1,B,A,82
20230104052228,M0003,96,85,95,95,1,1,1,1,A,A,82
20230104053356,H0001,80,83,90,83,1,1,1,1,A,A,93
20230104052232,M0003,93,98,86,98,1,1,1,1,A,B,97
20230104053400,H0001,94,70,100,72,1,1,1,1,A,A,99
20230104052236,M0003,90,97,88,90,1,1,1,1,A,A,92
20230104053404,H0001,80,91,80,99,1,1,1,1,A,A,100
20230104053020,L0002,90,87,100,87,1,1,1,1,A,A,91
20230104053408,H0001,98,100,84,89,1,1,1,1,B,B,92
20230104053024,L0002,93,70,95,80,1,1,1,1,A,A,84
20230104052240,M0003,90,81,95,96,1,1,1,1,A,A,58
20230104053412,H0001,94,87,87,99,1,1,1,1,A,A,91
20230104053028,L0002,92,84,92,94,1,1,1,1,A,A,96
20230104052244,M0003,95,95,97,81,1,1,1,1,A,A,99
20230104053032,L0002,94,80,96,91,1,1,1,1,A,A,91
20230104053416,H0001,100,99,90,93,1,1,1,1,A,B,96
20230104053036,L0002,86,82,81,97,1,1,1,1,A,B,78
20230104053040,L0002,81,87,72,84,1,1,1,1,A,A,92
20230104053044,L0002,90,79,80,87,1,1,1,1,A,B,89
20230104053420,H0001,74,93,87,76,1,1,1,1,A,A,72
20230104053048,L0002,98,83,79,80,1,1,1,1,B,B,84
20230104053424,H0001,92,84,87,89,1,1,1,1,A,A,89
20230104053428,H0001,79,82,91,87,1,1,1,1,B,A,82
20230104053432,H0001,84,86,97,95,1,1,1,1,B,A,80
20230104052248,M0003,90,97,80,100,1,1,1,1,A,A,85
20230104053436,H0001,91,96,73,94,1,1,1,1,B,A,50
20230104053052,L0002,82,89,91,99,1,1,1,1,A,A,90
20230104053440,H0001,97,87,91,70,1,1,1,1,A,A,85
20230104053444,H0001,76,91,83,73,1,1,1,1,A,A,84
20230104053448,H0001,80,93,90,83,1,1,1,1,A,A,96
20230104053452,H0001,93,89,95,81,1,1,1,1,A,A,87
20230104053056,L0002,88,92,83,82,1,1,1,1,A,A,89
20230104053100,L0002,98,79,96,86,1,1,1,1,B,A,81
20230104053456,H0001,89,73,100,86,1,1,1,1,A,A,83
20230104053500,H0001,91,95,97,72,1,1,1,1,A,A,84
20230104053504,H0001,86,71,80,91,1,1,1,1,B,A,86
20230104053508,H0001,100,85,89,87,1,1,1,1,A,B,76
20230104053104,L0002,72,77,94,96,1,1,1,1,B,A,93
20230104053512,H0001,98,91,84,74,1,1,1,1,A,B,87
20230104052252,M0003,98,85,90,92,1,1,1,1,A,B,78
20230104053516,H0001,78,95,83,100,1,1,1,1,A,A,79
20230104053108,L0002,90,83,71,100,1,1,1,1,A,A,98
20230104053520,H0001,87,86,89,82,1,1,1,1,A,B,94
20230104053524,H0001,91,86,100,90,1,1,1,1,B,A,92
20230104053528,H0001,81,82,92,98,1,1,1,1,A,A,84
20230104053112,L0002,83,79,84,94,1,1,1,1,A,A,97
20230104052256,M0003,86,82,92,75,1,1,1,1,A,A,87
20230104053116,L0002,91,76,76,74,1,1,1,1,B,A,80
20230104053532,H0001,84,99,82,91,1,1,1,1,A,A,84
20230104053120,L0002,73,95,100,74,1,1,1,1,A,A,98
20230104052300,M0003,87,81,93,100,1,1,1,1,A,A,86
20230104052304,M0003,93,93,75,75,1,1,1,1,B,A,63
20230104053536,H0001,92,98,98,84,1,1,1,1,A,A,92
20230104052308,M0003,93,79,86,94,1,1,1,1,A,A,93
20230104052312,M0003,94,89,90,95,1,1,1,1,A,A,81
20230104052316,M0003,88,95,86,89,1,1,1,1,B,B,89
20230104053124,L0002,90,92,83,73,1,1,1,1,A,A,87
20230104053540,H0001,78,92,87,93,1,1,1,1,A,A,87
20230104052320,M0003,88,94,99,87,1,1,1,1,A,A,95
20230104053128,L0002,74,85,79,86,1,1,1,1,A,A,100
20230104052324,M0003,91,77,81,81,1,1,1,1,A,A,83
20230104053132,L0002,98,83,86,94,1,1,1,1,A,A,92
20230104053544,H0001,85,85,82,98,1,1,1,1,A,B,83
20230104052328,M0003,72,82,84,98,1,1,1,1,A,A,85
20230104053136,L0002,99,88,99,89,1,1,1,1,A,A,84
20230104053548,H0001,90,85,87,90,1,1,1,1,A,B,98
20230104053552,H0001,81,92,99,89,1,1,1,1,A,A,89
20230104053140,L0002,84,99,89,71,1,1,1,1,A,B,96
20230104053556,H0001,89,82,86,99,1,1,1,1,A,A,87
20230104052332,M0003,93,87,93,97,1,1,1,1,A,A,98
20230104053600,H0001,96,89,96,83,1,1,1,1,B,A,96
20230104053604,H0001,89,72,95,75,1,1,1,1,A,A,93
20230104053608,H0001,89,96,88,72,1,1,1,1,B,A,87
20230104052336,M0003,91,85,98,96,1,1,1,1,A,A,91
20230104053612,H0001,77,80,88,95,1,1,1,1,B,B,90
20230104052340,M0003,100,89,95,99,1,1,1,1,A,B,98
20230104053144,L0002,81,94,90,99,1,1,1,1,A,A,51
20230104053616,H0001,83,88,98,81,1,1,1,1,A,A,97
20230104053148,L0002,70,74,100,73,1,1,1,1,A,A,55
20230104052344,M0003,96,75,77,96,1,1,1,1,A,B,89
20230104053152,L0002,80,72,81,74,1,1,1,1,A,A,86
20230104053156,L0002,94,96,95,80,1,1,1,1,A,A,90
20230104053200,L0002,97,93,91,84,1,1,1,1,A,A,71
20230104053204,L0002,87,71,81,74,1,1,1,1,A,A,92
20230104053208,L0002,84,93,91,94,1,1,1,1,A,A,98
20230104052348,M0003,80,81,97,100,1,1,1,1,B,A,89
20230104053620,H0001,79,74,94,95,1,1,1,1,B,A,89
20230104053624,H0001,74,81,73,95,1,1,1,1,A,A,74
20230104052352,M0003,81,72,82,85,1,1,1,1,A,B,85
20230104053628,H0001,88,80,76,71,1,1,1,1,A,A,88
20230104052356,M0003,85,98,99,83,1,1,1,1,A,A,65
20230104053212,L0002,86,94,95,82,1,1,1,1,A,A,94
20230104052400,M0003,80,78,73,99,1,1,1,1,A,A,83
20230104053216,L0002,85,83,85,86,1,1,1,1,A,A,80
20230104053220,L0002,88,85,71,85,1,1,1,1,A,A,85
20230104053224,L0002,95,75,91,93,1,1,1,1,A,A,97
20230104053228,L0002,83,97,94,99,1,1,1,1,B,A,90
20230104052404,M0003,80,86,100,91,1,1,1,1,A,A,92
20230104053632,H0001,89,72,98,87,1,1,1,1,B,B,97
20230104053636,H0001,83,98,73,91,1,1,1,1,A,A,90
20230104053640,H0001,93,92,96,90,1,1,1,1,A,B,59
20230104053644,H0001,99,95,80,96,1,1,1,1,A,A,85
20230104053648,H0001,97,86,93,72,1,1,1,1,B,A,90
20230104053232,L0002,99,98,82,93,1,1,1,1,A,A,100
20230104053652,H0001,100,96,92,74,1,1,1,1,A,A,91
20230104052408,M0003,90,98,83,82,1,1,1,1,A,A,90
20230104053236,L0002,71,96,73,80,1,1,1,1,A,A,84
20230104053240,L0002,90,81,99,80,1,1,1,1,A,A,95
20230104053244,L0002,81,72,91,92,1,1,1,1,A,A,67
20230104053248,L0002,87,71,89,74,1,1,1,1,A,A,80
20230104053656,H0001,80,77,85,93,1,1,1,1,A,A,96
20230104053252,L0002,71,76,100,73,1,1,1,1,A,A,84
20230104053256,L0002,92,82,92,85,1,1,1,1,A,A,98
20230104053300,L0002,94,85,96,88,1,1,1,1,A,A,87
20230104053304,L0002,95,92,90,99,1,1,1,1,A,A,92
20230104053308,L0002,83,80,84,90,1,1,1,1,A,A,100
20230104052412,M0003,94,87,87,86,1,1,1,1,A,A,91
20230104053312,L0002,89,82,87,90,1,1,1,1,B,A,100
20230104053316,L0002,88,95,78,81,1,1,1,1,A,A,94
20230104053700,H0001,72,91,99,96,1,1,1,1,A,B,93
20230104053320,L0002,96,86,86,92,1,1,1,1,A,A,91
20230104053704,H0001,85,81,89,98,1,1,1,1,A,B,95
20230104053324,L0002,78,92,72,95,1,1,1,1,A,A,90
20230104053708,H0001,89,91,70,95,1,1,1,1,A,B,83
20230104052416,M0003,71,73,84,80,1,1,1,1,A,B,81
20230104053712,H0001,79,99,88,85,1,1,1,1,B,A,80
20230104053328,L0002,95,89,72,96,1,1,1,1,A,A,93
20230104052420,M0003,90,97,94,89,1,1,1,1,A,A,93
20230104053716,H0001,79,94,92,76,1,1,1,1,A,A,62
20230104053332,L0002,78,75,97,96,1,1,1,1,A,A,82
20230104052424,M0003,84,96,73,84,1,1,1,1,A,A,100
20230104053336,L0002,84,81,100,71,1,1,1,1,A,B,81
20230104052428,M0003,99,85,100,100,1,1,1,1,A,A,97
20230104053340,L0002,81,98,83,97,1,1,1,1,B,B,82
20230104053344,L0002,93,77,91,97,1,1,1,1,A,B,98
20230104053348,L0002,99,89,98,77,1,1,1,1,B,A,93
20230104053720,H0001,78,82,92,86,1,1,1,1,A,B,97
20230104053724,H0001,97,94,77,83,1,1,1,1,A,A,60
20230104053352,L0002,87,96,99,80,1,1,1,1,A,B,100
20230104053728,H0001,98,82,92,88,1,1,1,1,A,A,86
20230104053732,H0001,99,79,95,90,1,1,1,1,A,A,86
20230104053736,H0001,98,74,86,97,1,1,1,1,A,A,99
20230104052432,M0003,91,94,77,94,1,1,1,1,A,A,88
20230104053740,H0001,94,93,89,82,1,1,1,1,A,A,91
20230104052436,M0003,77,89,95,87,1,1,1,1,A,A,85
20230104052440,M0003,97,89,80,96,1,1,1,1,A,A,93
20230104052444,M0003,85,89,83,99,1,1,1,1,B,A,87
20230104052448,M0003,90,80,75,74,1,1,1,1,A,A,84
20230104053744,H0001,72,83,91,93,1,1,1,1,A,B,87
20230104053356,L0002,99,93,94,95,1,1,1,1,A,A,95
20230104053748,H0001,87,85,88,87,1,1,1,1,B,B,88
20230104052452,M0003,97,86,95,88,1,1,1,1,A,A,87
20230104053752,H0001,89,94,80,81,1,1,1,1,A,A,54
20230104052456,M0003,94,82,91,75,1,1,1,1,A,A,80
20230104052500,M0003,94,92,98,72,1,1,1,1,A,A,55
20230104052504,M0003,91,91,78,93,1,1,1,1,A,A,96
20230104052508,M0003,83,75,79,93,1,1,1,1,A,A,82
20230104053400,L0002,78,87,80,94,1,1,1,1,B,A,97
20230104053756,H0001,86,97,98,74,1,1,1,1,B,A,92
20230104053404,L0002,73,100,78,90,1,1,1,1,A,A,74
20230104053408,L0002,98,86,87,85,1,1,1,1,A,A,84
20230104053412,L0002,87,94,78,82,1,1,1,1,A,A,88
20230104053416,L0002,74,73,85,72,1,1,1,1,A,B,94
20230104052512,M0003,88,75,89,94,1,1,1,1,A,A,98
20230104053800,H0001,75,76,99,86,1,1,1,1,A,A,83
20230104053420,L0002,99,90,85,85,1,1,1,1,A,A,88
20230104053804,H0001,73,88,99,73,1,1,1,1,A,A,100
20230104053808,H0001,72,86,90,99,1,1,1,1,A,A,94
20230104053812,H0001,83,93,81,80,1,1,1,1,B,B,87
20230104053816,H0001,99,73,100,93,1,1,1,1,A,A,86
20230104053424,L0002,79,81,77,99,1,1,1,1,A,A,87
20230104052516,M0003,82,94,74,80,1,1,1,1,B,A,94
20230104053428,L0002,100,85,86,83,1,1,1,1,A,A,96
20230104053820,H0001,91,77,91,74,1,1,1,1,A,A,95
20230104053824,H0001,82,88,93,98,1,1,1,1,A,A,92
20230104052520,M0003,80,95,71,85,1,1,1,1,A,B,99
20230104053828,H0001,80,83,99,82,1,1,1,1,A,A,83
20230104053832,H0001,93,89,100,71,1,1,1,1,A,A,52
20230104053836,H0001,99,95,94,88,1,1,1,1,A,A,85
20230104053432,L0002,84,88,95,96,1,1,1,1,B,A,97
20230104052524,M0003,84,83,90,75,1,1,1,1,B,A,97
20230104053436,L0002,86,74,79,98,1,1,1,1,A,A,80
20230104053440,L0002,95,80,84,90,1,1,1,1,B,A,86
20230104053444,L0002,93,77,87,87,1,1,1,1,A,A,98
20230104053448,L0002,96,82,98,96,1,1,1,1,A,A,84
20230104053840,H0001,98,88,91,92,1,1,1,1,A,A,97
20230104053452,L0002,73,75,82,83,1,1,1,1,A,A,57
20230104052528,M0003,85,83,76,83,1,1,1,1,A,A,91
20230104053456,L0002,79,76,94,98,1,1,1,1,A,A,80
20230104053500,L0002,80,85,82,93,1,1,1,1,A,A,96
20230104053504,L0002,76,73,93,80,1,1,1,1,A,A,88
20230104052532,M0003,96,80,90,89,1,1,1,1,A,A,92
20230104053508,L0002,94,86,82,84,1,1,1,1,B,A,83
20230104053844,H0001,77,86,84,92,1,1,1,1,A,A,83
20230104053512,L0002,88,99,95,93,1,1,1,1,A,A,100
20230104052536,M0003,98,87,89,88,1,1,1,1,B,A,93
20230104053848,H0001,88,74,90,99,1,1,1,1,B,A,96
20230104053516,L0002,92,91,85,85,1,1,1,1,A,A,93
20230104053852,H0001,98,89,99,88,1,1,1,1,A,B,60
20230104052540,M0003,99,98,82,96,1,1,1,1,B,A,100
20230104053520,L0002,82,80,72,100,1,1,1,1,A,A,77
20230104053856,H0001,77,80,100,82,1,1,1,1,A,A,85
20230104052544,M0003,74,93,94,95,1,1,1,1,A,A,92
20230104053524,L0002,72,92,82,95,1,1,1,1,A,A,93
20230104052548,M0003,88,92,84,71,1,1,1,1,A,A,93
20230104053900,H0001,81,88,98,97,1,1,1,1,A,A,51
20230104052552,M0003,100,75,87,82,1,1,1,1,A,A,92
20230104053904,H0001,98,95,87,98,1,1,1,1,A,B,87
20230104053528,L0002,82,79,80,89,1,1,1,1,A,A,83
20230104053908,H0001,94,78,84,97,1,1,1,1,A,A,97
20230104053532,L0002,97,75,97,82,1,1,1,1,B,A,88
20230104052556,M0003,85,100,82,93,1,1,1,1,A,A,79
20230104053536,L0002,95,85,74,99,1,1,1,1,A,A,85
20230104053540,L0002,90,94,82,87,1,1,1,1,A,A,83
20230104053544,L0002,86,78,78,86,1,1,1,1,A,A,91
20230104053548,L0002,97,73,74,80,1,1,1,1,A,A,87
20230104053552,L0002,92,82,85,82,1,1,1,1,A,A,87
20230104052600,M0003,92,83,85,83,1,1,1,1,A,B,73
20230104053912,H0001,85,97,82,90,1,1,1,1,B,A,95
20230104052604,M0003,96,98,87,87,1,1,1,1,A,A,92
20230104053556,L0002,80,83,74,73,1,1,1,1,A,A,86
20230104052608,M0003,97,86,84,77,1,1,1,1,A,A,86
20230104052612,M0003,89,97,82,88,1,1,1,1,B,A,92
20230104052616,M0003,81,86,71,82,1,1,1,1,B,B,83
20230104053600,L0002,100,79,82,81,1,1,1,1,A,A,68
20230104053916,H0001,86,80,94,98,1,1,1,1,A,A,91
20230104053604,L0002,82,95,76,94,1,1,1,1,A,A,96
20230104053608,L0002,93,87,84,81,1,1,1,1,A,A,98
20230104053612,L0002,94,77,89,94,1,1,1,1,A,A,100
20230104053616,L0002,70,82,91,92,1,1,1,1,A,A,95
20230104052620,M0003,89,98,87,82,1,1,1,1,A,A,81
20230104053620,L0002,94,83,73,92,1,1,1,1,A,A,96
20230104052624,M0003,86,80,95,87,1,1,1,1,A,A,98
20230104052628,M0003,79,74,99,72,1,1,1,1,A,A,61
20230104053920,H0001,94,90,71,86,1,1,1,1,B,B,96
20230104052632,M0003,95,84,95,94,1,1,1,1,A,A,96
20230104052636,M0003,83,88,100,95,1,1,1,1,A,A,98
20230104052640,M0003,89,82,80,90,1,1,1,1,A,A,85
20230104053624,L0002,70,72,95,84,1,1,1,1,A,A,81
20230104052644,M0003,89,72,83,93,1,1,1,1,A,A,90
20230104052648,M0003,100,100,100,84,1,1,1,1,A,B,99
20230104052652,M0003,74,73,87,71,1,1,1,1,A,A,100
20230104053628,L0002,93,81,96,92,1,1,1,1,A,A,84
20230104052656,M0003,75,78,100,85,1,1,1,1,A,A,81
20230104053924,H0001,97,76,72,73,1,1,1,1,A,A,86
20230104052700,M0003,87,82,90,81,1,1,1,1,A,A,88
20230104053632,L0002,91,88,98,73,1,1,1,1,A,A,84
20230104053928,H0001,93,93,100,72,1,1,1,1,A,A,78
20230104053932,H0001,81,87,89,96,1,1,1,1,A,A,80
20230104053936,H0001,98,72,98,99,1,1,1,1,A,A,60
20230104053940,H0001,87,91,97,81,1,1,1,1,A,A,92
20230104053636,L0002,71,88,79,92,1,1,1,1,A,A,87
20230104052704,M0003,99,85,80,96,1,1,1,1,A,A,92
20230104052708,M0003,83,91,95,95,1,1,1,1,A,A,83
20230104053640,L0002,88,95,77,99,1,1,1,1,A,A,91
20230104052712,M0003,95,81,81,81,1,1,1,1,A,A,82
20230104052716,M0003,86,97,90,87,1,1,1,1,B,B,96
20230104052720,M0003,87,98,96,84,1,1,1,1,A,A,69
20230104053944,H0001,92,97,72,82,1,1,1,1,A,A,80
20230104052724,M0003,100,89,75,97,1,1,1,1,A,A,81
20230104052728,M0003,96,94,89,99,1,1,1,1,A,A,100
20230104052732,M0003,99,73,83,89,1,1,1,1,A,A,98
20230104052736,M0003,85,70,81,91,1,1,1,1,A,A,99
20230104053644,L0002,94,83,74,80,1,1,1,1,A,A,83
20230104052740,M0003,87,88,80,89,1,1,1,1,A,A,82
20230104052744,M0003,99,80,73,87,1,1,1,1,B,A,82
20230104053648,L0002,82,87,98,93,1,1,1,1,A,A,74
20230104052748,M0003,95,86,82,72,1,1,1,1,A,A,91
20230104052752,M0003,82,96,72,79,1,1,1,1,A,B,86
20230104052756,M0003,96,73,87,91,1,1,1,1,A,A,80
20230104052800,M0003,85,76,99,92,1,1,1,1,A,A,83
20230104052804,M0003,70,100,93,72,1,1,1,1,B,A,80
20230104053652,L0002,87,89,88,77,1,1,1,1,A,A,93
20230104052808,M0003,82,72,100,94,1,1,1,1,A,A,82
20230104053656,L0002,87,96,87,73,1,1,1,1,A,B,88
20230104053948,H0001,77,90,72,81,1,1,1,1,A,B,81
20230104053700,L0002,100,91,95,97,1,1,1,1,A,A,61
20230104053704,L0002,79,83,87,100,1,1,1,1,A,A,86
20230104053952,H0001,100,84,89,90,1,1,1,1,A,A,92
20230104053708,L0002,73,82,97,90,1,1,1,1,A,B,99
20230104053956,H0001,70,97,74,98,1,1,1,1,A,A,94
20230104053712,L0002,96,94,96,92,1,1,1,1,A,A,89
20230104054000,H0001,81,95,93,73,1,1,1,1,A,A,94
20230104052812,M0003,96,85,82,89,1,1,1,1,A,A,92
20230104053716,L0002,96,80,98,94,1,1,1,1,A,A,82
20230104052816,M0003,74,70,82,88,1,1,1,1,A,A,83
20230104053720,L0002,72,88,85,84,1,1,1,1,A,A,80
20230104052820,M0003,98,76,97,87,1,1,1,1,A,A,88
20230104053724,L0002,88,87,91,74,1,1,1,1,A,A,89
20230104054004,H0001,85,89,89,91,1,1,1,1,A,A,100
20230104053728,L0002,72,86,80,97,1,1,1,1,A,A,99
20230104054008,H0001,79,84,99,71,1,1,1,1,B,A,88
20230104053732,L0002,78,86,76,86,1,1,1,1,A,A,93
20230104052824,M0003,98,92,81,80,1,1,1,1,A,B,87
20230104053736,L0002,99,80,77,92,1,1,1,1,A,A,83
20230104054012,H0001,80,92,82,90,1,1,1,1,A,A,89
20230104053740,L0002,90,78,91,70,1,1,1,1,A,A,94
20230104053744,L0002,86,94,79,82,1,1,1,1,A,A,82
20230104054016,H0001,95,96,87,88,1,1,1,1,B,A,89
20230104052828,M0003,88,89,83,96,1,1,1,1,A,B,62
20230104054020,H0001,86,91,97,72,1,1,1,1,A,A,91
20230104054024,H0001,88,76,84,84,1,1,1,1,A,A,93
20230104054028,H0001,90,92,94,96,1,1,1,1,A,B,91
20230104053748,L0002,84,85,99,85,1,1,1,1,B,A,86
20230104054032,H0001,98,94,91,95,1,1,1,1,A,A,87
20230104053752,L0002,74,85,73,96,1,1,1,1,B,A,91
20230104052832,M0003,98,82,95,95,1,1,1,1,B,A,96
20230104053756,L0002,89,77,100,94,1,1,1,1,B,A,63
