SmartCar Status Information,CarNum,TireFL,TireFR,TireBL,TireBR,LightFL,LightFR,LightBL,LightBR,EngineInfo,BreakInfo,BatteryInfo
20230201024848,J0002,98,95,82,73,1,1,1,1,A,A,94
20230201024404,Z0001,74,77,77,75,1,1,1,1,A,A,96
20230201024852,J0002,83,73,72,88,1,1,1,1,A,A,96
20230201024408,Z0001,83,88,94,98,1,1,1,1,B,A,98
20230201024856,J0002,74,74,85,74,1,1,1,1,B,A,85
20230201024308,P0003,98,83,82,88,1,1,1,1,A,A,92
20230201024900,J0002,98,81,75,87,1,1,1,1,A,A,92
20230201024904,J0002,76,71,83,70,1,1,1,1,A,A,92
20230201024312,P0003,86,100,93,97,1,1,1,1,B,A,80
20230201024412,Z0001,93,99,82,81,1,1,1,1,A,A,88
20230201024908,J0002,82,99,98,80,1,1,1,1,A,A,85
20230201024416,Z0001,89,94,84,86,1,1,1,1,B,A,90
20230201024912,J0002,98,80,84,72,1,1,1,1,A,A,99
20230201024316,P0003,88,87,84,70,1,1,1,1,A,A,90
20230201024420,Z0001,100,98,80,80,1,1,1,1,A,A,87
20230201024320,P0003,97,82,72,100,1,1,1,1,A,A,100
20230201024916,J0002,71,85,72,97,1,1,1,1,A,A,70
20230201024324,P0003,71,85,99,77,1,1,1,1,B,A,96
20230201024920,J0002,99,73,77,76,1,1,1,1,A,A,91
20230201024424,Z0001,90,97,73,73,1,1,1,1,A,B,100
20230201024924,J0002,73,74,73,82,1,1,1,1,A,B,98
20230201024928,J0002,94,88,96,75,1,1,1,1,A,A,87
20230201024328,P0003,94,77,93,86,1,1,1,1,A,A,54
20230201024932,J0002,98,85,97,97,1,1,1,1,A,A,66
20230201024428,Z0001,73,81,97,98,1,1,1,1,A,A,89
20230201024332,P0003,77,94,76,98,1,1,1,1,B,A,80
20230201024936,J0002,94,77,94,82,1,1,1,1,B,A,94
20230201024432,Z0001,87,82,90,80,1,1,1,1,A,A,96
20230201024436,Z0001,84,86,99,87,1,1,1,1,A,A,84
20230201024440,Z0001,83,92,96,89,1,1,1,1,A,A,88
20230201024444,Z0001,75,91,76,96,1,1,1,1,A,A,99
20230201024940,J0002,96,88,76,100,1,1,1,1,A,B,87
20230201024336,P0003,95,75,86,72,1,1,1,1,A,A,91
20230201024448,Z0001,84,82,89,85,1,1,1,1,A,A,95
20230201024340,P0003,89,88,87,76,1,1,1,1,A,A,83
20230201024452,Z0001,97,100,100,89,1,1,1,1,A,A,85
20230201024944,J0002,87,90,93,77,1,1,1,1,B,B,87
20230201024456,Z0001,84,88,85,81,1,1,1,1,A,A,51
20230201024948,J0002,90,86,71,94,1,1,1,1,A,B,82
20230201024952,J0002,81,83,85,93,1,1,1,1,A,A,87
20230201024956,J0002,88,98,92,80,1,1,1,1,A,A,98
20230201024344,P0003,85,70,73,90,1,1,1,1,A,A,88
20230201024500,Z0001,95,81,71,96,1,1,1,1,A,A,60
20230201025000,J0002,90,99,82,93,1,1,1,1,A,A,84
20230201024348,P0003,75,99,81,100,1,1,1,1,A,A,89
20230201024504,Z0001,85,94,90,80,1,1,1,1,A,B,94
20230201025004,J0002,82,94,79,88,1,1,1,1,A,A,96
20230201024352,P0003,97,88,95,96,1,1,1,1,A,A,91
20230201024508,Z0001,97,84,79,80,1,1,1,1,A,A,87
20230201025008,J0002,71,87,70,100,1,1,1,1,A,B,98
20230201024356,P0003,85,85,77,91,1,1,1,1,A,A,96
20230201024512,Z0001,94,99,98,90,1,1,1,1,A,A,89
20230201025012,J0002,74,79,85,76,1,1,1,1,A,B,80
20230201024400,P0003,74,84,94,92,1,1,1,1,A,A,98
20230201024516,Z0001,74,81,95,72,1,1,1,1,A,A,92
20230201025016,J0002,90,81,97,99,1,1,1,1,A,A,53
20230201024404,P0003,91,84,80,75,1,1,1,1,A,B,96
20230201024520,Z0001,79,80,92,93,1,1,1,1,A,B,94
20230201024408,P0003,98,81,87,97,1,1,1,1,A,B,83
20230201025020,J0002,86,76,79,91,1,1,1,1,A,A,87
20230201024524,Z0001,72,80,71,77,1,1,1,1,A,A,98
20230201024412,P0003,84,75,85,83,1,1,1,1,A,A,76
20230201025024,J0002,87,86,82,95,1,1,1,1,B,A,56
20230201024528,Z0001,81,89,70,82,1,1,1,1,A,A,89
20230201024416,P0003,99,100,73,85,1,1,1,1,A,B,96
20230201025028,J0002,88,91,89,99,1,1,1,1,A,A,81
20230201024420,P0003,86,92,96,86,1,1,1,1,B,A,93
20230201024532,Z0001,70,89,100,92,1,1,1,1,A,B,81
20230201025032,J0002,98,79,72,86,1,1,1,1,A,A,93
20230201024424,P0003,98,92,74,98,1,1,1,1,B,B,97
20230201024536,Z0001,98,92,93,88,1,1,1,1,A,A,80
20230201025036,J0002,84,83,92,86,1,1,1,1,A,A,86
20230201024428,P0003,87,93,80,96,1,1,1,1,A,A,96
20230201025040,J0002,86,98,92,95,1,1,1,1,A,A,89
20230201024540,Z0001,88,86,95,85,1,1,1,1,A,A,90
20230201025044,J0002,92,96,85,85,1,1,1,1,A,B,98
20230201025048,J0002,71,82,92,81,1,1,1,1,B,A,94
20230201024432,P0003,87,80,99,97,1,1,1,1,A,A,90
20230201025052,J0002,73,83,81,97,1,1,1,1,A,A,88
20230201024544,Z0001,99,83,99,100,1,1,1,1,A,B,80
20230201024436,P0003,70,100,81,95,1,1,1,1,B,A,98
20230201024548,Z0001,78,82,73,81,1,1,1,1,A,A,51
20230201025056,J0002,81,84,100,75,1,1,1,1,B,A,93
20230201024552,Z0001,87,71,81,98,1,1,1,1,A,A,94
20230201024440,P0003,93,92,74,93,1,1,1,1,B,A,99
20230201025100,J0002,93,76,95,71,1,1,1,1,A,A,85
20230201024556,Z0001,81,83,74,82,1,1,1,1,A,A,83
20230201024444,P0003,94,97,79,89,1,1,1,1,A,A,82
20230201025104,J0002,80,98,88,83,1,1,1,1,A,A,88
20230201024600,Z0001,91,80,76,84,1,1,1,1,A,A,94
20230201024448,P0003,100,77,98,87,1,1,1,1,A,A,91
20230201025108,J0002,80,99,73,82,1,1,1,1,A,B,94
20230201024452,P0003,96,94,72,73,1,1,1,1,A,A,100
20230201024604,Z0001,73,83,81,72,1,1,1,1,A,A,97
20230201024456,P0003,96,85,94,87,1,1,1,1,A,A,82
20230201024500,P0003,87,70,87,73,1,1,1,1,A,A,89
20230201025112,J0002,96,86,94,77,1,1,1,1,A,A,95
20230201024504,P0003,86,97,99,71,1,1,1,1,A,A,83
20230201024608,Z0001,98,95,82,81,1,1,1,1,A,A,88
20230201024508,P0003,80,87,84,98,1,1,1,1,A,A,86
20230201024612,Z0001,94,89,97,83,1,1,1,1,A,B,81
20230201025116,J0002,99,98,94,97,1,1,1,1,A,A,90
20230201024512,P0003,96,76,83,88,1,1,1,1,B,A,94
20230201024616,Z0001,77,79,96,71,1,1,1,1,A,A,89
20230201025120,J0002,78,85,96,100,1,1,1,1,A,A,61
20230201024516,P0003,89,73,97,85,1,1,1,1,B,B,82
20230201024620,Z0001,86,97,77,77,1,1,1,1,B,A,100
20230201025124,J0002,81,82,81,91,1,1,1,1,A,A,94
20230201024520,P0003,72,98,85,83,1,1,1,1,A,A,57
20230201024624,Z0001,82,71,91,88,1,1,1,1,A,A,82
20230201025128,J0002,88,80,73,81,1,1,1,1,A,B,87
20230201024524,P0003,94,100,98,88,1,1,1,1,B,A,100
20230201025132,J0002,89,75,87,87,1,1,1,1,B,A,97
20230201024628,Z0001,90,92,82,84,1,1,1,1,A,A,90
20230201024528,P0003,82,97,97,97,1,1,1,1,A,B,100
20230201024632,Z0001,88,82,84,87,1,1,1,1,A,A,99
20230201025136,J0002,78,95,74,81,1,1,1,1,A,A,55
20230201024532,P0003,88,85,94,94,1,1,1,1,A,A,92
20230201024636,Z0001,94,74,86,99,1,1,1,1,B,A,87
20230201024640,Z0001,78,72,82,90,1,1,1,1,A,B,71
20230201024644,Z0001,94,94,72,91,1,1,1,1,A,B,90
20230201024536,P0003,76,98,93,84,1,1,1,1,B,A,87
20230201025140,J0002,100,93,87,96,1,1,1,1,A,A,93
20230201024540,P0003,98,73,73,74,1,1,1,1,A,A,82
20230201024544,P0003,95,95,71,91,1,1,1,1,A,A,82
20230201024548,P0003,90,81,96,80,1,1,1,1,B,B,85
20230201024648,Z0001,72,100,82,92,1,1,1,1,A,A,98
20230201025144,J0002,72,91,93,89,1,1,1,1,A,A,84
20230201024652,Z0001,97,96,82,86,1,1,1,1,B,A,86
20230201025148,J0002,82,88,90,97,1,1,1,1,A,A,93
20230201024656,Z0001,80,71,90,81,1,1,1,1,A,A,93
20230201025152,J0002,71,94,91,87,1,1,1,1,A,A,91
20230201024700,Z0001,83,100,100,99,1,1,1,1,A,A,96
20230201025156,J0002,96,78,86,100,1,1,1,1,B,A,93
20230201024704,Z0001,98,85,93,76,1,1,1,1,A,A,71
20230201024552,P0003,82,97,93,100,1,1,1,1,B,B,87
20230201025200,J0002,86,84,86,80,1,1,1,1,A,A,100
20230201024556,P0003,82,93,75,98,1,1,1,1,A,A,99
20230201024600,P0003,91,91,91,92,1,1,1,1,B,B,87
20230201024604,P0003,93,81,91,98,1,1,1,1,A,B,93
20230201024708,Z0001,80,100,91,82,1,1,1,1,A,A,85
20230201024608,P0003,87,86,89,94,1,1,1,1,A,A,93
20230201025204,J0002,95,98,78,91,1,1,1,1,B,A,99
20230201024612,P0003,76,97,73,78,1,1,1,1,A,A,81
20230201024712,Z0001,99,97,85,72,1,1,1,1,A,A,91
20230201025208,J0002,97,78,85,89,1,1,1,1,A,A,94
20230201024716,Z0001,89,70,100,82,1,1,1,1,A,A,97
20230201024720,Z0001,95,91,98,100,1,1,1,1,B,A,83
20230201025212,J0002,71,82,72,88,1,1,1,1,A,A,93
20230201024616,P0003,86,75,97,87,1,1,1,1,A,B,94
20230201025216,J0002,90,99,82,87,1,1,1,1,A,A,84
20230201025220,J0002,75,81,95,72,1,1,1,1,A,A,95
20230201024724,Z0001,98,94,89,94,1,1,1,1,A,A,87
20230201025224,J0002,93,92,87,81,1,1,1,1,A,A,86
20230201024728,Z0001,99,73,92,83,1,1,1,1,A,A,94
20230201024732,Z0001,89,91,79,93,1,1,1,1,A,A,84
20230201025228,J0002,99,96,89,86,1,1,1,1,A,B,86
20230201024620,P0003,87,89,97,76,1,1,1,1,A,A,88
20230201024624,P0003,95,91,78,98,1,1,1,1,B,B,86
20230201024628,P0003,91,78,85,96,1,1,1,1,A,A,91
20230201024736,Z0001,98,83,76,81,1,1,1,1,A,A,82
20230201025232,J0002,94,73,85,99,1,1,1,1,A,A,97
20230201024632,P0003,91,89,95,85,1,1,1,1,A,A,91
20230201024740,Z0001,84,77,75,97,1,1,1,1,A,B,88
20230201025236,J0002,91,97,99,90,1,1,1,1,A,A,84
20230201024636,P0003,84,75,87,72,1,1,1,1,B,B,98
20230201024744,Z0001,94,87,94,99,1,1,1,1,A,A,90
20230201025240,J0002,83,99,85,86,1,1,1,1,A,A,62
20230201024748,Z0001,96,97,88,80,1,1,1,1,B,A,90
20230201024640,P0003,91,91,90,77,1,1,1,1,A,A,51
20230201025244,J0002,87,93,91,72,1,1,1,1,B,A,98
20230201024644,P0003,82,88,90,74,1,1,1,1,A,A,80
20230201024752,Z0001,99,82,73,87,1,1,1,1,A,A,81
20230201025248,J0002,78,98,88,90,1,1,1,1,A,A,98
20230201024756,Z0001,96,95,91,75,1,1,1,1,B,A,94
20230201025252,J0002,89,98,96,89,1,1,1,1,A,A,81
20230201025256,J0002,76,99,96,88,1,1,1,1,A,A,92
20230201024648,P0003,83,90,70,72,1,1,1,1,A,A,78
20230201025300,J0002,93,94,100,82,1,1,1,1,A,A,84
20230201024800,Z0001,99,75,92,97,1,1,1,1,A,A,87
20230201025304,J0002,85,98,86,89,1,1,1,1,A,A,85
20230201024652,P0003,94,92,81,76,1,1,1,1,A,A,92
20230201025308,J0002,70,74,82,71,1,1,1,1,A,A,84
20230201024804,Z0001,72,96,97,83,1,1,1,1,A,A,84
20230201025312,J0002,88,77,72,97,1,1,1,1,B,A,81
20230201024808,Z0001,71,81,84,84,1,1,1,1,A,B,100
20230201024656,P0003,86,88,90,97,1,1,1,1,B,B,84
20230201025316,J0002,82,99,94,81,1,1,1,1,A,A,88
20230201024812,Z0001,75,97,79,85,1,1,1,1,A,A,81
20230201024700,P0003,79,82,74,97,1,1,1,1,A,A,99
20230201025320,J0002,98,85,84,87,1,1,1,1,A,A,96
20230201024816,Z0001,97,89,72,85,1,1,1,1,A,A,95
20230201024704,P0003,80,71,99,99,1,1,1,1,A,A,100
20230201024820,Z0001,84,82,95,95,1,1,1,1,A,A,89
20230201024708,P0003,75,85,96,80,1,1,1,1,B,A,98
20230201024824,Z0001,87,73,95,95,1,1,1,1,A,A,86
20230201025324,J0002,85,98,77,98,1,1,1,1,A,A,90
20230201024712,P0003,91,75,82,73,1,1,1,1,A,A,88
20230201024828,Z0001,87,97,86,73,1,1,1,1,B,A,64
20230201024716,P0003,100,83,75,72,1,1,1,1,A,B,92
20230201025328,J0002,89,97,71,84,1,1,1,1,A,A,83
20230201024832,Z0001,97,89,96,88,1,1,1,1,A,B,86
20230201024720,P0003,98,94,87,70,1,1,1,1,A,A,83
20230201024724,P0003,91,78,82,78,1,1,1,1,A,A,97
20230201024728,P0003,87,79,89,98,1,1,1,1,A,A,98
20230201024836,Z0001,99,99,80,95,1,1,1,1,A,A,91
20230201024732,P0003,77,92,89,86,1,1,1,1,A,A,72
20230201024840,Z0001,94,93,73,73,1,1,1,1,A,A,85
20230201025332,J0002,76,81,95,87,1,1,1,1,A,A,88
20230201024844,Z0001,72,89,93,78,1,1,1,1,B,B,85
20230201025336,J0002,87,89,70,84,1,1,1,1,A,A,98
20230201024848,Z0001,81,80,87,76,1,1,1,1,B,A,91
20230201024736,P0003,90,80,86,84,1,1,1,1,B,A,84
20230201025340,J0002,81,82,86,78,1,1,1,1,A,B,76
20230201024740,P0003,89,88,71,71,1,1,1,1,A,A,100
20230201024852,Z0001,92,89,75,73,1,1,1,1,A,A,97
20230201024744,P0003,96,87,97,79,1,1,1,1,A,B,97
20230201025344,J0002,71,72,81,90,1,1,1,1,A,A,81
20230201024748,P0003,99,88,93,99,1,1,1,1,A,A,70
20230201024856,Z0001,85,87,87,74,1,1,1,1,A,B,88
20230201025348,J0002,81,92,74,97,1,1,1,1,A,B,97
20230201024900,Z0001,85,72,84,86,1,1,1,1,A,A,96
20230201024752,P0003,81,88,99,95,1,1,1,1,A,A,68
20230201024904,Z0001,89,96,97,91,1,1,1,1,A,B,89
20230201025352,J0002,97,82,70,83,1,1,1,1,A,B,90
20230201024756,P0003,92,91,85,98,1,1,1,1,B,B,89
20230201025356,J0002,98,80,91,82,1,1,1,1,A,B,89
20230201024800,P0003,92,87,96,82,1,1,1,1,A,A,99
20230201024908,Z0001,83,92,87,83,1,1,1,1,B,A,96
20230201025400,J0002,88,83,92,91,1,1,1,1,B,A,91
20230201024804,P0003,74,79,83,70,1,1,1,1,A,B,91
20230201024912,Z0001,80,71,87,72,1,1,1,1,A,A,87
20230201025404,J0002,79,85,83,80,1,1,1,1,A,A,87
20230201024916,Z0001,100,91,76,79,1,1,1,1,A,A,84
20230201024808,P0003,86,92,80,79,1,1,1,1,A,A,81
20230201025408,J0002,83,82,88,94,1,1,1,1,A,B,87
20230201024812,P0003,78,94,100,93,1,1,1,1,A,A,85
20230201025412,J0002,80,92,87,83,1,1,1,1,A,A,92
20230201024816,P0003,76,83,91,92,1,1,1,1,A,B,96
20230201024920,Z0001,90,81,74,80,1,1,1,1,A,A,85
20230201025416,J0002,95,83,72,82,1,1,1,1,A,A,96
20230201024820,P0003,83,73,78,97,1,1,1,1,A,A,96
20230201024924,Z0001,87,76,80,94,1,1,1,1,A,A,71
20230201025420,J0002,72,93,89,81,1,1,1,1,A,A,51
20230201024928,Z0001,88,100,88,93,1,1,1,1,A,A,100
20230201024824,P0003,90,82,74,98,1,1,1,1,A,A,92
20230201025424,J0002,93,86,81,96,1,1,1,1,A,B,98
20230201024932,Z0001,84,85,84,97,1,1,1,1,B,B,63
20230201025428,J0002,93,97,84,89,1,1,1,1,A,A,98
20230201024936,Z0001,90,83,77,79,1,1,1,1,B,A,98
20230201024828,P0003,77,82,81,90,1,1,1,1,A,A,80
20230201025432,J0002,84,96,81,98,1,1,1,1,A,A,88
20230201024940,Z0001,81,75,88,98,1,1,1,1,A,A,98
20230201024832,P0003,87,87,77,99,1,1,1,1,B,B,99
20230201025436,J0002,82,93,81,91,1,1,1,1,A,A,87
20230201024836,P0003,86,78,82,88,1,1,1,1,A,B,81
20230201024944,Z0001,78,77,74,94,1,1,1,1,A,A,97
20230201024840,P0003,79,100,97,79,1,1,1,1,A,B,100
20230201025440,J0002,81,73,100,95,1,1,1,1,A,A,97
20230201024948,Z0001,86,89,97,97,1,1,1,1,A,A,84
20230201025444,J0002,94,72,85,88,1,1,1,1,A,A,98
20230201025448,J0002,96,71,77,95,1,1,1,1,A,A,99
20230201025452,J0002,78,87,87,90,1,1,1,1,A,A,94
20230201024844,P0003,91,75,93,100,1,1,1,1,A,A,99
20230201025456,J0002,85,97,81,81,1,1,1,1,A,A,50
20230201024952,Z0001,76,72,88,79,1,1,1,1,A,A,87
20230201024848,P0003,93,84,100,99,1,1,1,1,A,A,87
20230201024956,Z0001,92,71,81,88,1,1,1,1,A,B,84
20230201025000,Z0001,70,88,93,77,1,1,1,1,A,A,83
20230201025500,J0002,87,89,97,99,1,1,1,1,A,A,87
20230201025004,Z0001,86,80,81,91,1,1,1,1,A,A,88
20230201024852,P0003,91,89,76,87,1,1,1,1,A,A,94
20230201025504,J0002,71,77,84,80,1,1,1,1,A,A,96
20230201024856,P0003,71,85,84,90,1,1,1,1,A,B,94
20230201025508,J0002,100,84,78,99,1,1,1,1,A,A,97
20230201024900,P0003,80,90,97,90,1,1,1,1,B,A,82
20230201024904,P0003,96,93,87,83,1,1,1,1,A,A,65
20230201024908,P0003,89,79,99,100,1,1,1,1,B,A,80
20230201024912,P0003,70,99,81,86,1,1,1,1,B,B,92
20230201025008,Z0001,75,85,87,86,1,1,1,1,A,A,96
20230201025512,J0002,98,88,94,90,1,1,1,1,B,A,89
20230201024916,P0003,88,100,92,96,1,1,1,1,A,A,77
20230201025012,Z0001,83,96,93,87,1,1,1,1,A,B,84
20230201025516,J0002,85,97,78,94,1,1,1,1,A,A,92
20230201024920,P0003,97,95,96,89,1,1,1,1,B,A,90
20230201025520,J0002,79,98,89,92,1,1,1,1,B,A,80
20230201024924,P0003,100,89,91,95,1,1,1,1,A,A,88
20230201025524,J0002,74,84,86,99,1,1,1,1,A,A,90
20230201025016,Z0001,87,75,93,80,1,1,1,1,A,B,95
20230201025528,J0002,83,100,70,83,1,1,1,1,A,A,92
20230201025532,J0002,87,91,93,74,1,1,1,1,A,B,92
20230201025020,Z0001,100,84,92,84,1,1,1,1,B,A,96
20230201025536,J0002,74,84,87,85,1,1,1,1,B,A,81
20230201024928,P0003,75,76,72,92,1,1,1,1,A,A,64
20230201025540,J0002,95,82,74,99,1,1,1,1,B,B,81
20230201024932,P0003,82,89,96,98,1,1,1,1,A,A,84
20230201024936,P0003,100,72,91,100,1,1,1,1,A,B,87
20230201024940,P0003,82,84,79,94,1,1,1,1,A,A,88
20230201025544,J0002,85,81,84,91,1,1,1,1,A,B,55
20230201025024,Z0001,76,87,94,100,1,1,1,1,A,A,87
20230201025548,J0002,93,81,100,84,1,1,1,1,A,A,85
20230201025028,Z0001,98,86,95,81,1,1,1,1,A,A,82
20230201024944,P0003,76,78,79,75,1,1,1,1,A,A,89
20230201025552,J0002,98,87,71,98,1,1,1,1,A,A,91
20230201024948,P0003,71,87,99,88,1,1,1,1,B,A,97
20230201024952,P0003,87,93,98,100,1,1,1,1,A,B,96
20230201025032,Z0001,98,88,94,97,1,1,1,1,A,A,89
20230201025556,J0002,84,76,96,82,1,1,1,1,A,A,99
20230201024956,P0003,77,94,99,92,1,1,1,1,A,A,92
20230201025600,J0002,77,84,89,91,1,1,1,1,A,A,84
20230201025036,Z0001,94,82,88,71,1,1,1,1,A,A,87
20230201025000,P0003,96,86,90,88,1,1,1,1,A,A,92
20230201025604,J0002,88,73,81,86,1,1,1,1,A,A,84
20230201025040,Z0001,88,82,94,85,1,1,1,1,A,A,85
20230201025004,P0003,88,92,85,76,1,1,1,1,A,A,86
20230201025044,Z0001,92,90,96,91,1,1,1,1,A,A,84
20230201025608,J0002,83,85,74,77,1,1,1,1,A,A,98
20230201025008,P0003,79,74,74,76,1,1,1,1,A,B,90
20230201025048,Z0001,80,89,78,95,1,1,1,1,B,A,100
20230201025612,J0002,93,90,77,95,1,1,1,1,A,A,87
20230201025012,P0003,98,82,86,82,1,1,1,1,A,A,87
20230201025052,Z0001,80,80,74,70,1,1,1,1,B,A,100
20230201025616,J0002,85,86,86,84,1,1,1,1,A,A,87
20230201025016,P0003,84,91,97,98,1,1,1,1,A,A,95
20230201025620,J0002,88,80,85,97,1,1,1,1,B,B,92
20230201025020,P0003,70,89,72,88,1,1,1,1,A,A,94
20230201025056,Z0001,87,71,72,79,1,1,1,1,A,A,93
20230201025624,J0002,89,97,98,70,1,1,1,1,A,A,77
20230201025024,P0003,85,89,99,76,1,1,1,1,B,B,89
20230201025100,Z0001,91,99,89,100,1,1,1,1,A,A,80
20230201025628,J0002,80,77,83,77,1,1,1,1,A,B,98
20230201025028,P0003,98,92,91,87,1,1,1,1,B,A,96
20230201025104,Z0001,90,87,89,93,1,1,1,1,A,B,97
20230201025032,P0003,80,92,97,100,1,1,1,1,A,A,94
20230201025632,J0002,86,83,89,100,1,1,1,1,A,A,50
20230201025036,P0003,89,80,70,93,1,1,1,1,A,A,83
20230201025108,Z0001,96,91,84,83,1,1,1,1,B,A,91
20230201025636,J0002,85,100,93,78,1,1,1,1,A,A,97
20230201025040,P0003,77,85,90,80,1,1,1,1,B,A,80
20230201025640,J0002,85,75,71,93,1,1,1,1,A,B,88
20230201025044,P0003,100,79,91,95,1,1,1,1,A,B,99
20230201025644,J0002,78,82,92,92,1,1,1,1,A,A,85
20230201025112,Z0001,70,72,98,95,1,1,1,1,A,B,99
20230201025048,P0003,87,86,75,84,1,1,1,1,A,A,81
20230201025648,J0002,90,72,76,85,1,1,1,1,A,A,90
20230201025116,Z0001,88,95,73,99,1,1,1,1,A,A,95
20230201025052,P0003,93,80,70,83,1,1,1,1,A,A,84
20230201025120,Z0001,86,92,96,98,1,1,1,1,A,A,73
20230201025652,J0002,90,94,76,97,1,1,1,1,A,A,77
20230201025124,Z0001,88,83,83,76,1,1,1,1,A,A,82
20230201025128,Z0001,78,78,87,99,1,1,1,1,A,A,92
20230201025656,J0002,82,99,83,96,1,1,1,1,B,A,72
20230201025056,P0003,85,93,96,97,1,1,1,1,A,A,82
20230201025700,J0002,96,88,81,100,1,1,1,1,A,A,83
20230201025132,Z0001,91,83,98,88,1,1,1,1,B,A,74
20230201025100,P0003,82,96,96,83,1,1,1,1,A,A,87
20230201025704,J0002,73,97,89,72,1,1,1,1,A,A,98
20230201025136,Z0001,77,92,76,85,1,1,1,1,A,A,85
20230201025104,P0003,76,84,83,84,1,1,1,1,A,A,90
20230201025708,J0002,75,89,84,75,1,1,1,1,A,A,98
20230201025140,Z0001,75,90,72,72,1,1,1,1,A,B,80
20230201025108,P0003,89,77,99,93,1,1,1,1,B,A,91
20230201025712,J0002,99,87,90,96,1,1,1,1,B,A,74
20230201025144,Z0001,89,97,87,94,1,1,1,1,A,A,87
20230201025112,P0003,71,99,91,82,1,1,1,1,B,B,83
20230201025716,J0002,92,83,86,100,1,1,1,1,A,A,82
20230201025148,Z0001,92,98,82,71,1,1,1,1,A,A,85
20230201025720,J0002,83,72,73,98,1,1,1,1,A,A,86
20230201025152,Z0001,94,84,90,82,1,1,1,1,A,A,60
20230201025724,J0002,82,90,81,94,1,1,1,1,A,A,85
20230201025156,Z0001,80,90,77,82,1,1,1,1,B,A,100
20230201025728,J0002,89,87,97,93,1,1,1,1,A,A,85
20230201025200,Z0001,76,86,86,94,1,1,1,1,A,A,92
20230201025732,J0002,79,80,81,85,1,1,1,1,B,B,99
20230201025204,Z0001,90,95,88,87,1,1,1,1,A,A,86
20230201025736,J0002,86,90,77,95,1,1,1,1,A,A,97
20230201025208,Z0001,89,96,74,85,1,1,1,1,A,A,100
20230201025740,J0002,77,85,90,87,1,1,1,1,A,A,90
20230201025212,Z0001,95,83,81,88,1,1,1,1,B,A,94
20230201025744,J0002,90,97,85,78,1,1,1,1,A,A,57
20230201025216,Z0001,86,97,94,71,1,1,1,1,A,A,92
20230201025748,J0002,76,93,71,97,1,1,1,1,B,A,88
20230201025220,Z0001,80,93,86,85,1,1,1,1,A,A,100
20230201025752,J0002,79,78,95,97,1,1,1,1,A,B,100
20230201025224,Z0001,94,91,70,77,1,1,1,1,A,A,93
20230201025756,J0002,71,94,84,90,1,1,1,1,A,A,52
20230201025228,Z0001,73,98,71,94,1,1,1,1,B,A,84
20230201025800,J0002,76,81,95,87,1,1,1,1,A,A,85
20230201025232,Z0001,76,100,90,80,1,1,1,1,A,B,89
20230201025804,J0002,70,87,72,75,1,1,1,1,A,B,81
20230201025236,Z0001,90,93,98,100,1,1,1,1,A,B,80
20230201025808,J0002,92,75,95,81,1,1,1,1,A,B,90
20230201025240,Z0001,82,86,99,95,1,1,1,1,A,A,92
20230201025812,J0002,71,92,90,80,1,1,1,1,A,B,85
20230201025244,Z0001,99,84,95,91,1,1,1,1,A,A,95
20230201025816,J0002,88,94,87,78,1,1,1,1,B,A,98
20230201025248,Z0001,85,91,86,77,1,1,1,1,A,A,86
20230201025116,P0003,86,99,86,93,1,1,1,1,B,A,98
20230201025820,J0002,75,91,79,71,1,1,1,1,A,B,84
20230201025252,Z0001,96,88,74,79,1,1,1,1,A,A,91
20230201025120,P0003,99,72,71,75,1,1,1,1,B,A,100
20230201025824,J0002,91,93,82,71,1,1,1,1,B,A,60
20230201025256,Z0001,75,70,91,97,1,1,1,1,A,B,84
20230201025124,P0003,78,71,75,91,1,1,1,1,A,A,75
20230201025300,Z0001,100,70,96,81,1,1,1,1,A,B,89
20230201025304,Z0001,78,95,80,90,1,1,1,1,A,B,92
20230201025828,J0002,98,86,96,80,1,1,1,1,A,A,83
20230201025128,P0003,97,92,94,84,1,1,1,1,B,A,87
20230201025308,Z0001,91,95,84,96,1,1,1,1,A,B,88
20230201025832,J0002,100,89,84,89,1,1,1,1,A,A,97
20230201025132,P0003,75,83,88,82,1,1,1,1,B,B,99
20230201025312,Z0001,100,89,79,74,1,1,1,1,A,A,93
20230201025836,J0002,74,70,72,99,1,1,1,1,A,A,86
20230201025136,P0003,85,95,93,96,1,1,1,1,A,A,91
20230201025840,J0002,93,88,89,77,1,1,1,1,A,B,77
20230201025140,P0003,93,81,80,100,1,1,1,1,A,A,81
20230201025316,Z0001,97,81,91,100,1,1,1,1,B,A,89
20230201025144,P0003,91,89,87,95,1,1,1,1,A,A,86
20230201025844,J0002,93,92,93,72,1,1,1,1,A,A,88
20230201025320,Z0001,73,90,85,96,1,1,1,1,A,A,98
20230201025324,Z0001,94,90,89,89,1,1,1,1,A,A,80
20230201025328,Z0001,77,80,88,87,1,1,1,1,A,A,98
20230201025848,J0002,95,100,92,84,1,1,1,1,A,B,95
20230201025148,P0003,79,100,81,92,1,1,1,1,B,A,89
20230201025332,Z0001,96,92,99,80,1,1,1,1,B,A,85
20230201025152,P0003,100,88,77,89,1,1,1,1,A,A,86
20230201025852,J0002,82,96,92,90,1,1,1,1,A,B,88
20230201025336,Z0001,80,72,89,79,1,1,1,1,B,B,62
20230201025156,P0003,81,83,75,92,1,1,1,1,A,A,88
20230201025856,J0002,76,81,71,83,1,1,1,1,B,A,93
